20536898	2	50000	275	208.55	0.47848	
30545131	2	50000	275	208.55	0.47848	
31277390	2	50000	275	208.55	0.47848	
30545135	4	50000	276	220.38	0.50378	
31277392	4	50000	276	220.38	0.50378	
19804637	4	50000	276	220.44	0.50392	
20536894	4	50000	276	220.44	0.50392	
21522754	4	50000	275	225.25	0.51679	
795845	4	50000	275	225.25	0.51679	
11536451	4	50000	275	225.32	0.51695	
32263360	4	50000	275	225.32	0.51695	
21522826	3	50000	275	226.36	0.51934	
795881	3	50000	275	226.36	0.51934	
11536379	3	50000	275	226.64	0.51997	
32263324	3	50000	275	226.64	0.51997	
