24142225	2	50000	159	32.290	0.20308	
2242393	2	50000	159	32.384	0.20367	
5847493	2	50000	159	32.384	0.20367	
2242399	2	50000	159	32.412	0.20385	
5847487	2	50000	159	32.412	0.20385	
22950157	2	50000	159	32.534	0.20462	
4510789	2	50000	159	32.534	0.20462	
21457002	2	50000	160	33.815	0.21134	
24536904	2	50000	160	33.815	0.21134	
21458298	2	50000	160	33.845	0.21153	
24537084	2	50000	160	33.845	0.21153	
23827297	2	50000	160	34.119	0.21324	
30927409	2	50000	160	34.119	0.21324	
21440802	2	50000	160	34.134	0.21334	
24484596	2	50000	160	34.134	0.21334	
