58373164247	5	50000	276	72.696	0.26339	
26435372289	6	50000	357	94.322	0.26421	
63244493939	2	50000	132	35.072	0.26570	
26235628433	4	50000	335	90.170	0.26916	
74209803023	5	50000	199	54.539	0.27407	
85270319719	2	50000	122	33.720	0.27639	
51211796791	6	50000	269	75.506	0.28069	
87958819553	7	50000	268	75.929	0.28332	
15943188425	5	50000	283	81.321	0.28735	
65400515603	8	50000	337	97.816	0.29025	
7069060741	7	50000	243	70.926	0.29188	
103445935415	4	50000	246	72.905	0.29636	
882219851	9	50000	337	100.63	0.29862	
72413944018	4	50000	196	69.795	0.35610	
31254712551	3	50000	222	93.993	0.42339	
