185054473755897	5	50000	226	76.985	0.34064	
133598323566953	10	50000	277	99.640	0.35971	
47640716993869	6	50000	207	74.769	0.36120	
345472256842716	8	50000	235	89.321	0.38009	
102099363757012	10	50000	246	94.089	0.38248	
330916449914729	2	50000	209	84.260	0.40316	
462304716082642	5	50000	113	46.299	0.40972	
4372916186862	9	50000	1176	482.63	0.41040	
98135629593829	3	50000	224	92.671	0.41371	
164713191820907	3	50000	207	89.679	0.43323	
232334152097097	6	50000	414	208.66	0.50401	
251854608510582	3	50000	350	179.34	0.51239	
252090028326298	4	50000	208	118.65	0.57043	
323447931692377	8	50000	610	422.32	0.69233	
106692727879558	3	50000	247	212.68	0.86106	
